t,ex,ey,ez,ax,ay,az,mx,my,mz,gx,gy,gz
1613570999628,6.125,15.4375,1.875,2.52,-0.6,-0.34,-69.5,69.375,-47.5,-0.00222222,0.02,-0.0122222
1613570999736,6.125,15.5,1.875,-3.53,1.17,20.04,-68.5,69.375,-46.75,-0.00555556,0.0344444,-0.00666667
1613570999839,6.125,15.5,1.875,-2.24,-0.01,14.37,-69.5,69,-48.5625,-0.00888889,-0.0255556,0.01
1613570999947,6.125,15.5,1.875,1.67,-0.06,4.1,-69.1875,69,-47.875,-0.00777778,-0.0244444,0.0155556
1613571000050,6.125,15.5,1.875,-0.8,0.96,13.06,-69.1875,70.0625,-46.375,0.0133333,0.00666667,-0.00666667
1613571000153,6.125,15.5,1.875,1.82,-0.12,1.61,-69.5,68.6875,-47.0625,0.00111111,0.0377778,-0.0122222
1613571000259,6.125,15.5625,1.875,-2.96,0.39,17.11,-69.1875,69.375,-46.75,-0.00555556,0.00666667,-0.00666667
1613571000364,6.125,15.5625,1.875,-0.4,-1.08,9.84,-68.75,69.375,-47.875,-0.0166667,-0.0355556,0.0133333
1613571000469,6.1875,15.5625,1.875,-0.41,1.03,6.29,-69.5,68.6875,-48.5625,-0.0133333,-0.0333333,0.0188889
1613571000572,6.1875,15.625,1.875,-0.97,-0.62,13.18,-69.1875,68.25,-47.875,0.01,-0.0277778,-0.00333333
1613571000679,6.1875,15.625,1.875,0.32,0.83,9.35,-69.1875,69,-48.5,0.00888889,0.0366667,-0.0111111
1613571000782,6.1875,15.6875,1.875,-2.03,1.37,14.82,-69.875,68.25,-47,0.00222222,0.0244444,-0.0111111
1613571000890,6.1875,15.6875,1.875,1.28,-1.49,4.83,-69.1875,69.6875,-47,-0.0122222,0,-0.00111111
1613571000993,6.1875,15.6875,1.875,2.58,-1.18,0.28,-69.1875,68.25,-47.375,-0.01,-0.04,0.0144444
1613571001101,6.1875,15.6875,1.875,0.53,-1.01,5.03,-69.1875,69,-49.1875,-0.00444444,-0.0711111,0.0133333
1613571001204,6.1875,15.75,1.9375,2.37,-1.21,0.25,-69.1875,69.375,-47,0.00444444,0.0277778,-0.01
1613571001307,6.1875,15.75,1.9375,-3.17,1.73,18.27,-69.875,69.375,-47,0.00888889,0.0411111,-0.0133333
1613571001412,6.1875,15.8125,1.9375,1.83,-1.36,2.76,-68.75,68.6875,-47,-0.00555556,0.0188889,-0.00444444
1613571001515,6.1875,15.8125,1.875,2.63,-0.97,-0.5,-68.75,68.6875,-47.375,-0.0133333,-0.0277778,0.0166667
1613571001622,6.25,15.8125,1.875,1.22,-1.2,4.32,-69.875,69,-46.25,0,-0.0322222,0.0144444
1613571001725,6.25,15.8125,1.875,2.65,-1.04,0.2,-68.75,68.6875,-47,0.00666667,-0.0144444,-0.00444444
1613571001835,6.25,15.875,1.875,-3.5,1.41,18.33,-69.5,69,-46.25,0.00666667,-0.00777778,-0.00888889
1613571001941,6.25,15.875,1.9375,-3.45,0.47,18.43,-68.75,68.6875,-47.375,-0.00777778,0.00666667,-0.0133333
1613571002045,6.25,15.9375,1.9375,-0.94,-0.36,9.45,-68.75,68.25,-46.25,0.00111111,0.0244444,-0.00666667
1613571002151,6.25,15.9375,1.9375,0.6,0.58,8.51,-68.75,68.25,-47.375,-0.00777778,-0.0266667,0.0133333
1613571002256,6.3125,15.9375,1.9375,-2.4,1.69,15.73,-69.1875,68.6875,-46.25,-0.00222222,-0.0566667,0.0144444
1613571002359,6.3125,15.9375,1.875,0.7,0.69,5.61,-69.1875,69.6875,-46.25,0.0166667,0.0133333,-0.0122222
1613571002462,6.3125,16,1.9375,-1.98,-0.07,15.12,-69.875,69,-45.875,0.00111111,0.0188889,-0.0111111
1613571002565,6.3125,16,1.9375,1.79,0.12,0.97,-68.0625,68.25,-47.75,-0.01,-0.0466667,0.00222222
1613571002668,6.3125,16.0625,1.9375,-0.94,1.27,11.54,-69.5,69.375,-47.75,-0.0133333,-0.0488889,0.0144444
1613571002776,6.3125,16,1.9375,1.49,0.12,3.31,-69.1875,69,-46.6875,0.00111111,-0.0166667,0.00555556
1613571002879,6.3125,16.0625,1.9375,-0.52,1.03,9.4,-69.1875,69.6875,-47.75,0.0111111,-0.01,-0.00222222
1613571002986,6.3125,16.0625,1.9375,-1.41,-0.26,12.3,-69.5,69,-46.25,0.0122222,0.0411111,-0.0122222
1613571003089,6.3125,16.0625,1.9375,1.2,-1.24,4.34,-69.5,69.375,-47,0.00111111,0.05,-0.01
1613571003196,6.3125,16.125,1.9375,-1.35,0.98,11.88,-68.75,68.6875,-47.375,-0.00777778,-0.00222222,0.00444444
1613571003300,6.3125,16.125,1.9375,-3.42,1.37,19.28,-69.5,68.6875,-47.75,-0.02,-0.0388889,0.0122222
1613571003406,6.3125,16.125,1.9375,-1.61,1.52,13.28,-69.5,69,-46.6875,0.00666667,-0.0233333,0.00111111
1613571003510,6.3125,16.125,1.9375,-3.51,1.55,17.07,-69.5,69.375,-47,-0.00555556,-0.0366667,0.0122222
1613571003613,6.3125,16.125,1.9375,2.06,-1.37,1.32,-69.5,69,-45.875,0.0122222,0.0344444,-0.00888889
1613571003718,6.3125,16.1875,2,-2.76,1.32,17.35,-69.5,68.6875,-48.0625,-0.00222222,0.0211111,-0.01
1613571003821,6.3125,16.1875,2,-3.36,0.99,19.81,-68.75,68.6875,-46.6875,-0.00666667,0.00555556,-0.00222222
1613571003924,6.3125,16.25,1.9375,-2.19,1.34,14.86,-69.5,69.375,-47,-0.00777778,-0.0455556,0.0144444
1613571004031,6.3125,16.25,1.9375,0.68,-0.85,5.49,-68.75,69.6875,-47.375,-0.00666667,-0.0644444,0.0144444
1613571004134,6.375,16.25,1.9375,2.35,-1.33,0.6,-69.1875,69.375,-48.5,0.0122222,0.0344444,-0.00555556
1613571004241,6.375,16.3125,1.9375,-3.16,1.33,18.29,-69.5,69,-47.375,0.00666667,0.0222222,-0.0122222
1613571004344,6.375,16.3125,1.9375,-3.15,0.31,18.62,-69.1875,68.6875,-46.6875,-0.00444444,0.0166667,-0.00666667
1613571004452,6.375,16.375,1.9375,-2.52,1.16,17.45,-69.1875,69.375,-49.1875,-0.0177778,0.00444444,-0.00333333
1613571004555,6.375,16.375,1.9375,-3.58,1.04,20.57,-69.1875,69,-46.25,-0.00666667,-0.04,0.0122222
1613571004662,6.375,16.375,1.9375,2.9,-1.03,0.02,-69.875,68.6875,-47.375,0.00666667,-0.00111111,-0.00222222
1613571004765,6.375,16.375,1.9375,1.48,0.36,2.76,-69.1875,69.6875,-47,0.0111111,0.0233333,-0.01
1613571004868,6.375,16.4375,2,-3.07,0.32,16.59,-69.5,68.6875,-47.75,-0.00111111,0.0277778,-0.0111111
1613571004974,6.375,16.4375,1.9375,-3.81,1.46,19.34,-69.1875,68.6875,-45.5625,-0.01,0.0133333,-0.00666667
1613571005077,6.4375,16.5,2,-3.11,0.45,17.89,-68.75,67.875,-47.375,-0.0133333,-0.0244444,0.0111111
1613571005180,6.4375,16.4375,2,2.17,-0.51,1.51,-69.875,69,-45.875,0.00333333,-0.03,0.00555556
1613571005285,6.4375,16.4375,2,-4.11,1.09,19.43,-69.5,68.25,-46.25,0.0111111,0.00444444,0
1613571005388,6.4375,16.5,1.9375,-2.21,-0.03,15.71,-68.375,68.6875,-46.6875,0.00666667,0.0488889,-0.0144444
1613571005495,6.4375,16.5625,1.9375,-3.61,1.22,19.35,-69.5,69,-46.6875,-0.00222222,0.0111111,-0.0111111
1613571005598,6.4375,16.5625,1.9375,-3.04,0.38,17.1,-69.5,68.6875,-47,-0.01,-0.0322222,0.00888889
1613571005706,6.4375,16.5625,1.9375,1.78,0.01,1.35,-68.75,68.6875,-47.75,-0.00222222,-0.0322222,0.0133333
1613571005809,6.4375,16.5625,1.9375,0.12,1.07,9.28,-69.1875,69,-46.6875,0.00777778,-0.00222222,0.00333333
1613571005917,6.4375,16.5625,2,-1.16,-0.76,11.79,-68.75,69.375,-47.375,0.00555556,0.0533333,-0.0155556
1613571006020,6.5,16.625,2,1.31,0.18,4.27,-68.75,69.6875,-46.25,0.01,0.0522222,-0.0166667
1613571006123,6.5,16.6875,2,-2.21,-0.03,14.14,-68.75,69,-47.375,-0.00666667,0,0.00333333
1613571006226,6.5,16.6875,2,1.56,0,4.56,-69.1875,69,-46.25,-0.01,-0.0433333,0.0111111
1613571006329,6.5,16.6875,1.9375,-2.81,0.16,16.94,-69.5,69,-47.75,0.00222222,-0.03,0.0122222
1613571006432,6.5,16.6875,2,2.24,-0.14,0.87,-69.1875,68.6875,-46.6875,0.00777778,0.0566667,-0.01
1613571006540,6.5,16.75,2,-2.99,0.5,17.18,-69.5,69,-48.5,-0.00111111,0.0388889,-0.0133333
1613571006643,6.5,16.75,2,-0.6,-0.78,11.55,-69.875,68.6875,-47.75,-0.00666667,0.00111111,-0.00333333
1613571006750,6.5,16.8125,2,0.43,0.92,7.71,-68.75,68.6875,-45.5625,-0.0111111,-0.0255556,0.00777778
1613571006854,6.5625,16.8125,2,-2.1,1.32,14.89,-69.5,68.6875,-47,-0.00777778,-0.0477778,0.00888889
1613571006961,6.5625,16.8125,2,0.93,0.34,4.76,-68.75,68.25,-48.0625,0.00444444,-0.0455556,0.00444444
1613571007064,6.5625,16.8125,2,-1.03,0.88,10.79,-70,69.375,-47,0.00888889,0.05,-0.0133333
1613571007172,6.5625,16.875,2,-0.3,-0.91,8.66,-67.6875,68.6875,-47.375,0.00555556,0.0588889,-0.0211111
1613571007275,6.5625,16.9375,2,1.64,-1.32,2.27,-69.5,68.6875,-48.5,-0.0111111,0.00111111,-0.00222222
1613571007378,6.5625,16.9375,2,-2.27,1.62,15.63,-69.1875,69,-47,-0.00888889,-0.0455556,0.0144444
1613571007481,6.5625,16.875,2,0.97,0.4,5.56,-69.1875,69.375,-47.0625,0.00333333,0.00555556,0.00333333
1613571007584,6.5625,16.9375,2.0625,-1.3,1.38,12.41,-69.5,69.6875,-47.375,0.00777778,0.0211111,-0.00888889
1613571007688,6.5625,16.9375,2.0625,-0.06,-1.12,8.59,-69.5,69.375,-46.6875,0.00111111,0.0266667,-0.0144444
1613571007791,6.5625,17,2.0625,-0.18,0.89,9.32,-68.75,69,-47,-0.00222222,0.0266667,-0.00777778
1613571007895,6.5625,17,2.0625,-2.82,1.37,16.95,-68.875,69,-47.375,-0.00555556,0.0155556,-0.00444444
1613571007999,6.5625,17,2,0.41,0.75,6.37,-69.5625,69,-46.6875,-0.00222222,-0.0366667,0.0155556
1613571008105,6.625,17,2,-2.15,-0.37,13.94,-69.25,69,-47.75,-0.00777778,-0.0355556,0.0122222
1613571008209,6.625,17,2,0.82,-1.23,6.03,-69.5625,69.375,-46.6875,0.0144444,0.00333333,-0.00888889
1613571008316,6.625,17,2.0625,-0.98,1.17,12.42,-69.5625,68.25,-46.6875,0.0133333,0.0222222,-0.0144444
1613571008419,6.625,17.0625,2.0625,-3.11,1.37,17.07,-69.5625,69.375,-47,0.00222222,0.0222222,-0.0122222
1613571008526,6.625,17.0625,2.0625,0.15,0.93,7.01,-69.5625,69.375,-47.375,-0.00111111,0.00444444,-0.00555556
1613571008629,6.625,17.125,2.0625,-2.45,1.36,15.9,-68.75,69.6875,-46.6875,-0.00777778,-0.0411111,0.0111111
1613571008732,6.6875,17.0625,2.0625,0.83,-1.17,5.83,-68.75,69.6875,-48.0625,0.01,-0.00777778,0.00222222
1613571008838,6.6875,17.125,2.0625,-0.6,1.01,9.58,-68.875,67.875,-47,0.00888889,-0.0144444,0.00111111
1613571008943,6.6875,17.125,2.0625,-2.85,1.39,18.39,-70,68.6875,-46.6875,0.00444444,0.0155556,-0.0155556
1613571009049,6.6875,17.125,2.0625,-0.39,0.98,9.96,-70,68.6875,-47.375,0.00555556,0.0211111,-0.01
1613571009153,6.6875,17.125,2.0625,-2.77,1.42,16.29,-69.5625,68.6875,-47,-0.0122222,-0.0188889,0.00777778
1613571009259,6.6875,17.125,2.0625,1.96,-1.14,0.9,-68.875,69.375,-47.75,-0.00888889,-0.06,0.0177778
1613571009362,6.6875,17.125,2.0625,2.35,-0.94,0.07,-69.5625,68.6875,-46.6875,0.00333333,-0.00333333,0.00222222
1613571009469,6.6875,17.125,2.125,-3.7,1.3,18.78,-69.5625,69.375,-47.375,0.00333333,-0.02,-0.01
1613571009572,6.75,17.1875,2.0625,-2.93,0.26,16.56,-69.5625,68.6875,-47.75,-0.00111111,0.0577778,-0.0166667
1613571009680,6.75,17.25,2.0625,-2.88,1.12,18.24,-69.5625,68.6875,-48.0625,-0.00777778,0.0233333,-0.00777778
1613571009783,6.75,17.25,2.0625,-3.5,0.75,17.6,-69.5625,69,-47,-0.0133333,-0.0244444,0.00888889
1613571009886,6.75,17.1875,2.0625,2.56,-0.66,1.25,-69.5625,69.375,-47.375,-0.00111111,-0.0188889,0.00777778
1613571009992,6.75,17.1875,2.0625,-3.47,0.94,20.06,-70,68.6875,-46.25,0,-0.0177778,0.00111111
1613571010095,6.75,17.25,2.0625,-2.48,0.02,17.48,-68.875,69.375,-47.375,0.00333333,0.0444444,-0.0155556
1613571010202,6.75,17.3125,2.0625,-3.33,1.31,19.8,-69.25,68.25,-47,-0.00111111,0.04,-0.0133333
1613571010305,6.75,17.3125,2.125,-2.86,0.61,18.36,-69.5625,69,-47.0625,-0.00666667,-0.0155556,0.00333333
1613571010412,6.75,17.3125,2.125,2.45,-0.46,-0.29,-69.5625,67.875,-46.6875,-0.01,-0.0122222,0.0111111
1613571010515,6.75,17.3125,2.0625,0.47,0.77,6.8,-70,68.6875,-47.75,0.00333333,-0.0222222,0.01
1613571010623,6.8125,17.3125,2.0625,-1.42,-0.48,14.89,-69.1875,68.25,-47.375,0.00777778,-0.0133333,0.00111111
1613571010727,6.8125,17.375,2.125,1.46,0.32,3.99,-69.25,69.375,-47.0625,0.00555556,0.0333333,-0.0144444
1613571010834,6.8125,17.4375,2.125,-2.25,0.13,17.03,-70,68.25,-46.6875,0.00444444,0.0466667,-0.0144444
1613571010937,6.8125,17.4375,2.125,-0.32,-0.91,8.4,-69.5625,67.875,-47.75,-0.01,-0.0188889,0.00222222
1613571011040,6.8125,17.4375,2.125,-0.28,0.88,8.88,-69.5625,68.25,-47.75,-0.00111111,-0.0455556,0.0111111
1613571011143,6.8125,17.4375,2.125,2.52,-0.6,0.45,-69.5625,68.6875,-45.875,0.00666667,0.00444444,-0.00555556
1613571011246,6.8125,17.5,2.125,0.49,0.64,6.7,-69.5625,69.375,-47.375,0.01,0.0333333,-0.0133333
1613571011351,6.8125,17.5,2.125,-2.25,-0.14,15.31,-68.875,68.25,-47.0625,-0.00666667,-0.00333333,-0.00888889
1613571011456,6.8125,17.5,2.125,1.42,0.24,2.61,-69.5625,69.375,-48.5,-0.0111111,0,-0.00666667
1613571011559,6.8125,17.5,2.125,-0.92,1.26,11.61,-69.25,69.375,-46.6875,-0.0111111,-0.0355556,0.0111111
1613571011666,6.8125,17.5,2.125,2.36,-0.19,1.24,-69.25,69.375,-47.375,0,-0.0288889,0.00111111
1613571011769,6.875,17.5625,2.125,0.57,0.5,7.49,-69.5625,69.6875,-46.6875,0.0111111,0.01,-0.00222222
1613571011877,6.875,17.5625,2.125,-2.04,-0.18,14.9,-70,69,-47.75,0.00222222,0.0266667,-0.0133333
1613571011999,6.875,17.625,2.125,0.74,-0.94,7.36,-70.375,68.6875,-46.6875,0.01,-0.00333333,-0.00333333
1613571012109,6.875,17.625,2.125,-3.08,0.54,16.95,-68.875,69,-47,0.00666667,0.0288889,-0.01
1613571012226,6.875,17.625,2.1875,-1.1,-0.73,11.1,-69.5625,68.6875,-47.75,0.00111111,0.0366667,-0.0122222
1613571012335,6.875,17.625,2.1875,-3.93,1.13,20.02,-68.875,68.6875,-48.0625,0.0122222,0.0177778,-0.00888889
1613571012448,6.875,17.625,2.1875,-2.32,-0.05,16.18,-69.25,68.6875,-46.25,0.00555556,0.0133333,-0.0166667
1613571012552,6.875,17.6875,2.1875,-0.77,-0.92,10.82,-69.25,67.875,-48.5,0.0111111,0.0411111,-0.0155556
1613571012663,6.875,17.75,2.1875,0.19,1.03,7.3,-69.25,68.25,-47,-0.00222222,0.0344444,-0.0144444
1613571012771,6.875,17.75,2.1875,-1.59,1.12,13.55,-68.875,68.25,-46.25,0.00555556,0.0222222,-0.01
1613571012876,6.875,17.75,2.1875,-3.54,1.39,19.28,-69.25,68.6875,-47.75,-0.0155556,-0.0244444,0.01
1613571012986,6.9375,17.75,2.1875,-3.34,0.83,19.41,-70,69,-48.0625,-0.01,-0.06,0.01
1613571013093,6.9375,17.75,2.1875,2.48,-0.72,0.84,-69.25,69,-45.5625,-0.00666667,-0.0366667,0.0144444
1613571013197,6.9375,17.75,2.1875,1.42,0.32,4.69,-69.25,68.6875,-46.6875,0.00666667,-0.00888889,-0.00444444
1613571013304,6.9375,17.8125,2.1875,2.79,-1.04,0.15,-69.5625,69,-47.75,0.0111111,0.0222222,-0.00666667
1613571013408,6.9375,17.8125,2.1875,1.79,0.11,2.47,-69.25,69.375,-47,0,0.0288889,-0.0133333
1613571013513,6.9375,17.875,2.1875,-2.94,0.22,18.45,-70.375,68.6875,-47.375,-0.01,0.0133333,-0.00555556
1613571013622,6.9375,17.9375,2.1875,-0.44,-0.98,10.86,-69.25,69,-46.6875,-0.00888889,-0.0466667,0.0188889
1613571013726,6.9375,17.875,2.1875,1.61,-0.96,5.01,-70,68.6875,-46.6875,-0.00111111,-0.0311111,0.0166667
1613571013834,6.9375,17.875,2.1875,-1.71,1.15,13.69,-68.5625,69,-46.6875,-0.00111111,-0.0133333,0.0122222
1613571013945,7,17.9375,2.1875,-3.77,1.5,19.5,-69.5625,69,-46.25,0.00666667,0.0166667,-0.0122222
1613571014048,7,17.9375,2.1875,2.07,-1.06,1.18,-69.25,69,-46.6875,0.00888889,0.01,-0.0144444
1613571014152,7,18,2.1875,-3.06,1.62,17.1,-69.25,69.6875,-47.75,-0.00333333,0.0288889,-0.00888889
1613571014257,7,18.0625,2.1875,-3.41,1.14,20.28,-69.5625,68.6875,-48.5,-0.01,0.00888889,-0.00333333
1613571014364,7,18.0625,2.1875,2.35,-1.11,1.17,-70,69,-47,-0.00888889,-0.0311111,0.0155556
1613571014468,7,18.0625,2.1875,2.4,-0.37,1.81,-69.5625,68.25,-47.375,-0.00444444,-0.0277778,0.0144444
1613571014577,7,18.0625,2.1875,1.92,-1.43,1.61,-68.875,68.6875,-47.75,0.0111111,0.00333333,-0.00111111
1613571014688,7,18.0625,2.1875,2.52,-0.79,0.64,-68.875,69.375,-46.6875,0.00111111,-0.02,0.00111111
1613571014794,7,18.0625,2.1875,1.31,0.22,4.98,-68.875,69.375,-47.75,0.01,0.0366667,-0.0144444
1613571014903,7,18.125,2.25,-0.53,1,10.56,-69.5625,69,-46.6875,0.00333333,0.0422222,-0.0144444
1613571015007,7,18.125,2.25,-0.83,-0.37,10.47,-69.5625,69.375,-47.375,-0.00333333,0.01,-0.00222222
1613571015111,7.0625,18.1875,2.25,1.25,-1.21,3.18,-70,68.6875,-48.0625,-0.0166667,-0.0144444,0.00444444
1613571015214,7.0625,18.1875,2.25,-1.61,1.22,13.85,-68.875,69.375,-46.25,-0.00444444,-0.0233333,0.00888889
1613571015320,7.0625,18.1875,2.25,1.51,0.24,3.81,-69.5625,69,-47.375,0.00444444,-0.0166667,0.00888889
1613571015426,7.0625,18.1875,2.25,-0.72,1.13,10.12,-68.875,68.25,-46.25,0.0133333,0.0244444,-0.0122222
1613571015532,7.0625,18.25,2.25,-2.31,1.11,17.42,-69.25,67.875,-47,0.00888889,0.0422222,-0.0144444
1613571015639,7.0625,18.3125,2.3125,1.43,-0.95,3.95,-68.1875,68.6875,-46.6875,0.00222222,0,-0.00888889
1613571015743,7.0625,18.3125,2.25,2.3,-1.03,-0.21,-69.25,68.25,-47.375,-0.0155556,-0.00333333,0.00666667
1613571015852,7.0625,18.3125,2.25,-3.07,1.02,18.8,-69.25,69,-46.6875,-0.00888889,-0.0488889,0.00777778
1613571015956,7.0625,18.3125,2.25,-3.35,0.58,18.48,-69.5625,68.25,-47.75,0.00333333,-0.0377778,0.0122222
1613571016059,7.125,18.3125,2.25,-2.34,1.65,17,-69.5625,69,-46.25,0.0122222,0.0211111,-0.00777778
1613571016163,7.0625,18.375,2.3125,1.2,-1.28,3.51,-69.25,68.25,-46.6875,0.0111111,0.0388889,-0.0166667
1613571016267,7.125,18.375,2.3125,2.47,-1.17,-0.92,-69.5625,69.375,-47,-0.00333333,0.0266667,-0.0122222
1613571016373,7.125,18.4375,2.3125,-2.7,1.25,17.25,-69.5625,69,-46.6875,-0.00888889,-0.00555556,-0.00555556
1613571016478,7.125,18.4375,2.3125,-3.38,0.8,19.83,-69.5625,69.375,-45.5625,-0.0111111,-0.0722222,0.0144444
1613571016586,7.125,18.4375,2.3125,-2.32,1.6,17.49,-69.5625,69,-46.6875,-0.01,-0.0277778,0.0133333
1613571016692,7.125,18.4375,2.3125,-3.87,1,20.23,-69.25,69,-47.75,0.00666667,-0.0344444,0.00777778
1613571016796,7.1875,18.4375,2.3125,-2.84,0.21,17.36,-70,70.0625,-46.6875,0.01,0.00444444,0.00222222
1613571016905,7.1875,18.4375,2.3125,2.18,-0.23,0.67,-69.5625,69,-47,0.00777778,-0.0188889,-0.00222222
1613571017008,7.1875,18.5,2.3125,0.41,0.49,6.02,-70,69.6875,-46.25,0.00666667,0.04,-0.0166667
1613571017111,7.1875,18.5625,2.3125,2.86,-0.83,-1.31,-68.5625,69.375,-47.375,-0.0133333,-0.0166667,-0.00111111
1613571017214,7.1875,18.5625,2.3125,-3.75,1.29,19.6,-69.5625,69,-46.6875,-0.00666667,-0.0444444,0.0144444
1613571017318,7.1875,18.5625,2.3125,2.46,-0.92,-0.63,-69.5625,69.375,-47.75,-0.00111111,-0.0422222,0.0133333
1613571017422,7.1875,18.625,2.3125,1.84,-0.24,2.94,-68.1875,69.375,-47.75,0.0111111,0.00444444,-0.00555556
1613571017527,7.1875,18.625,2.3125,-3.59,0.84,18.46,-68.875,69,-47.75,0.00444444,0.0422222,-0.0122222
1613571017630,7.1875,18.6875,2.3125,2.38,-0.59,0.73,-69.25,69,-46.25,-0.00666667,0.0211111,-0.00888889
1613571017738,7.1875,18.6875,2.3125,-3.8,1.52,20.11,-69.5625,68.6875,-47.375,-0.00444444,0.00555556,-0.00555556
1613571017841,7.1875,18.6875,2.3125,-3.05,0.6,18.32,-69.25,69,-47,-0.0133333,-0.0177778,0.0133333
1613571017948,7.25,18.6875,2.3125,2.32,-0.48,0.23,-69.25,69.375,-47.75,-0.00222222,-0.0355556,0.00333333
1613571018051,7.25,18.6875,2.3125,1.25,0.53,4.57,-68.5625,69,-47.75,0.00555556,-0.00111111,-0.00666667
1613571018159,7.25,18.75,2.375,2.92,-1.32,-0.61,-69.25,69,-46.6875,0.01,0.0533333,-0.0166667
1613571018262,7.25,18.75,2.3125,2.12,-0.14,2.06,-69.25,69.375,-45.5625,0.00666667,0.0377778,-0.0155556
1613571018365,7.25,18.8125,2.3125,-3.44,0.75,18.51,-69.25,69.0625,-47.375,-0.00666667,0.00777778,0.00333333
1613571018470,7.25,18.8125,2.3125,2.56,-0.9,-1.12,-68.5,69,-46.25,-0.00666667,-0.04,0.0144444
1613571018573,7.25,18.8125,2.3125,1.83,-0.05,1.36,-70,68.25,-47.75,-0.00666667,-0.0366667,0.00888889
1613571018681,7.25,18.8125,2.375,2.3,-1.16,0.83,-68.875,68.6875,-47.75,0.00555556,0.00333333,-0.00888889
1613571018784,7.3125,18.8125,2.375,2.66,-0.79,0.01,-68.5,69,-47.375,0.0122222,0.0155556,-0.0133333
1613571018892,7.3125,18.875,2.375,-3.34,0.89,17.9,-69.5625,69,-47.75,-0.00555556,0.0222222,-0.00777778
1613571018995,7.3125,18.9375,2.375,-2.39,0.06,15.95,-69.25,69,-47,-0.00555556,0.0288889,-0.00222222
1613571019102,7.3125,18.9375,2.375,1.54,0.3,4.46,-69.25,67.875,-46.25,-0.0122222,-0.0255556,0.0111111
1613571019205,7.3125,18.9375,2.375,-0.1,1.06,8.08,-69.5625,68.25,-46.25,-0.00333333,-0.0333333,0.0166667
1613571019312,7.3125,18.9375,2.375,2.8,-0.71,0.67,-68.875,68.6875,-47,0.01,0.00444444,-0.00222222
1613571019416,7.3125,18.9375,2.375,1.51,0.26,4.72,-68.5,69.375,-46.6875,0.0133333,0,-0.0133333
1613571019519,7.3125,19,2.375,-3.14,0.21,16.84,-69.5625,69.375,-46.6875,-0.00222222,0.04,-0.0122222
1613571019625,7.3125,19,2.375,2.08,-0.29,1.77,-68.875,68.6875,-47.375,-0.00666667,0.00333333,-0.00777778
1613571019728,7.375,19.0625,2.375,0.86,0.92,5.29,-69.25,69,-46.25,-0.00777778,-0.0433333,0.0111111
1613571019831,7.375,19,2.375,2.84,-1.05,0.93,-69.25,69,-46.25,0.00222222,-0.03,0.0111111
1613571019936,7.375,19,2.375,-3.66,1.58,20.52,-69.5625,68.6875,-47,0.00666667,-0.0166667,0.00666667
1613571020039,7.375,19,2.375,-3.13,0.39,18.7,-69.25,69.375,-47,0.00777778,0.0422222,-0.0155556
1613571020147,7.375,19.0625,2.375,2.58,-0.69,0.59,-69.25,68.6875,-47.75,0.00666667,0.0266667,-0.0133333
1613571020250,7.375,19.0625,2.375,1.06,0.44,4.3,-68.875,69,-46.6875,-0.01,-0.00666667,-0.00222222
1613571020357,7.375,19.125,2.375,2.48,-0.92,-0.16,-69.5625,68.6875,-47.375,-0.0111111,-0.0177778,0.00888889
1613571020460,7.375,19.125,2.375,2.25,-0.35,2.43,-69.5625,68.6875,-47.375,-0.00777778,-0.0377778,0.0166667
1613571020568,7.375,19.125,2.375,-3.68,0.98,19.38,-68.875,69,-46.6875,0.0144444,0.0155556,-0.00555556
1613571020671,7.4375,19.125,2.375,-2.69,-0.13,15.44,-70,68.25,-47.0625,0.0133333,0.00666667,-0.0111111
1613571020774,7.4375,19.1875,2.375,1.38,0.29,3.69,-69.5625,68.25,-46.25,0,0.0211111,-0.01
1613571020877,7.4375,19.1875,2.375,2.43,-1.39,-0.48,-69.5625,68.25,-47.375,-0.00666667,0.0211111,-0.0111111
1613571020981,7.4375,19.25,2.375,2.09,-0.05,1.89,-69.5625,69.375,-47,-0.00777778,0.0111111,-0.00222222
1613571021084,7.4375,19.25,2.375,-2.83,0.48,19.77,-70,69.375,-47.375,-0.00444444,-0.05,0.0144444
1613571021187,7.4375,19.25,2.375,2.76,-0.85,0.24,-70,69,-47,0.00444444,-0.0388889,0.00555556
1613571021291,7.4375,19.3125,2.375,-0.06,-1.34,6.77,-68.875,69.375,-47,0.0155556,0.0133333,-0.00444444
1613571021394,7.4375,19.3125,2.375,1.91,-1.22,2.09,-69.25,68.6875,-46.5625,0.00555556,0.0522222,-0.0155556
1613571021501,7.4375,19.3125,2.375,-2.37,1.86,14.91,-69.25,69,-48.875,0.00777778,0.0366667,-0.0177778
1613571021604,7.4375,19.3125,2.375,-3.33,1.55,19.55,-69.5625,69,-47.375,-0.0133333,-0.00888889,0.00111111
1613571021712,7.5,19.375,2.375,2.06,-1.28,2.27,-69.5625,68.6875,-47.375,-0.0166667,-0.0133333,0.00666667
1613571021815,7.5,19.375,2.375,2.69,-0.81,0.03,-69.25,69,-45.5625,-0.00333333,-0.0533333,0.0133333
1613571021923,7.5,19.375,2.375,0.57,-1.27,5.44,-69.5625,69.6875,-47.375,-0.00222222,-0.0288889,0.00777778
1613571022026,7.5,19.375,2.4375,2.74,-1.22,-0.88,-70.375,69,-47.375,0.0144444,0.00444444,-0.0144444
1613571022129,7.5,19.4375,2.4375,-3.18,1.53,18.72,-68.875,68.6875,-46.6875,0,0.0455556,-0.0133333
